lake_id,area,elev,min_depth,max_depth,mean_depth,x,y,partition
149,713197,39.13397112357248,0.0813657944170813,6.197004931873032,2.934637699783286,504173.5,6211584.5,test
189,691552,22.84794409756652,0.676836193997822,8.156829876907222,4.029571551441912,533413.0,6220255.0,test
24,1450371,0.6127894200197777,-0.0836353995092789,1.5125501442485565,0.7781371810183726,569587.0,6222667.5,test
18,125116,30.45339930544617,-0.358624627578525,2.1171468374044373,1.082718989478377,658927.5,6151208.5,test
105,284138,1.8089272843466864,0.2514089141263118,5.091861623745831,2.1861554935453205,646112.5,6166063.0,test
45,3476302,14.165583285499102,-0.81155434870284,31.16691936751719,9.60611806734417,552203.0,6272455.0,test
112,211605,9.739712781656724,0.0481093010214799,6.407836678369996,2.406273380562648,714709.5,6141312.5,test
57,311786,68.14383435601742,0.5810577471865486,4.3195024179390415,2.817067195940601,529670.0,6204787.5,test
82,376218,30.97518480535139,0.3121567725308161,6.514567298617521,3.659853224720416,688630.5,6153279.0,test
191,4037860,9.9791574572871,-0.8119876986957877,16.47813604366037,3.2557726801552085,540196.5,6266270.5,test
59,1871783,22.30743408883568,-1.1393462027246208,10.457297468791838,5.095055782117909,676420.0,6152225.0,test
168,1167969,12.348082104111407,0.7757469905980994,7.971441441398705,3.806308812288304,710348.0,6186102.5,test
15,264049,25.31353606543009,0.9020954860849102,2.218455494015529,1.5368177436399937,719918.0,6218551.0,test
192,141056,39.5077611214508,0.9759386394225658,1.8670153223607429,1.4034657002459072,658301.0,6168569.0,test
50,1283977,22.27627738858329,0.6086979002882558,4.968617973742795,2.7645955535828177,547080.0,6213783.5,test
169,1454842,11.139922942638016,0.4029544615384655,6.644786808974624,3.594953669236063,525521.5,6255166.5,test
54,2527563,24.10138326602756,0.1833115004575916,10.471108468074904,4.761667670787996,669699.0,6154260.0,test
114,381876,8.915351434745862,0.4966128183126521,2.3931243807455798,1.2754133024731906,660137.5,6073352.0,test
196,499923,53.42051277248305,-0.5619332317765,20.790544089690776,8.947176001170302,691163.0,6132095.0,test
151,248818,49.65617119575593,-0.5751029561655585,14.609683814766129,6.035840468400991,571911.5,6126004.5,test
200,156043,25.7065521690333,-0.0111443125755208,4.746666774702138,2.200873417613721,525228.5,6116051.5,test
180,3724383,50.1915885475635,-1.315645200554819,18.920449199082352,8.033760052834085,564484.5,6212466.5,test
185,3730167,1.2750761573070657,0.3127808274430828,6.287461936432264,3.213145769767075,605086.5,6235812.0,test
11,106179,21.14375023962134,0.2791455144809376,6.7226772342053405,3.5247761270483946,535572.0,6222104.5,test
132,219060,12.131224713149916,0.760391357228885,2.3247005063136523,1.5668329889506107,594862.0,6103540.0,test
76,5572484,20.883679622922863,-1.030747961809119,17.513138412473076,7.447125158563671,542310.0,6219525.5,test
91,447996,54.10682463581511,-0.1813814646487586,7.486542613941829,2.7459956971390267,519685.0,6198905.0,test
203,164593,20.520640305589843,-0.4622328648144602,5.590518830707559,3.2395482287226898,717085.5,6190119.0,test
144,383894,22.355358802268498,0.6177079181164054,5.189703820541659,2.1765614555201958,547218.0,6215766.0,test
