metric,value,step,buffer,weights,init_features
val_loss,0.023095188662409782,2939.0,66,random,16
val_loss,0.037350889295339584,2951.0,66,random,16
val_loss,0.024473583325743675,2963.0,66,random,16
val_loss,0.04118168726563454,2975.0,66,random,16
val_loss,0.024486884474754333,2987.0,66,random,16
val_loss,0.02438809536397457,2999.0,66,random,16
val_loss,0.026903267949819565,3011.0,66,random,16
val_loss,0.034089356660842896,3023.0,66,random,16
val_loss,0.03193015605211258,3035.0,66,random,16
val_loss,0.024531904608011246,3047.0,66,random,16
val_loss,0.02184983342885971,3059.0,66,random,16
val_loss,0.023803304880857468,3071.0,66,random,16
val_loss,0.041777003556489944,3083.0,66,random,16
val_loss,0.02638670615851879,3095.0,66,random,16
val_loss,0.022958334535360336,3107.0,66,random,16
val_loss,0.02415008470416069,3119.0,66,random,16
val_loss,0.02401731163263321,3131.0,66,random,16
val_loss,0.022781509906053543,3143.0,66,random,16
val_loss,0.022361736744642258,3155.0,66,random,16
val_loss,0.030655130743980408,3167.0,66,random,16
val_loss,0.03713640570640564,3179.0,66,random,16
val_loss,0.029898812994360924,3191.0,66,random,16
val_loss,0.023205354809761047,3203.0,66,random,16
val_loss,0.027511483058333397,3215.0,66,random,16
val_loss,0.025121089071035385,3227.0,66,random,16
val_loss,0.024219434708356857,3239.0,66,random,16
val_loss,0.04778386652469635,3251.0,66,random,16
val_loss,0.025375578552484512,3263.0,66,random,16
val_loss,0.03545606508851051,3275.0,66,random,16
val_loss,0.022546662017703056,3287.0,66,random,16
val_loss,0.023331206291913986,3299.0,66,random,16
val_loss,0.026187226176261902,3311.0,66,random,16
val_loss,0.04092848673462868,3323.0,66,random,16
val_loss,0.03078610822558403,3335.0,66,random,16
val_loss,0.03449272736907005,3347.0,66,random,16
val_loss,0.028519190847873688,3359.0,66,random,16
val_loss,0.026408467441797256,3371.0,66,random,16
val_loss,0.03356767073273659,3383.0,66,random,16
val_loss,0.02400154620409012,3395.0,66,random,16
val_loss,0.031583499163389206,3407.0,66,random,16
val_loss,0.03248565271496773,3419.0,66,random,16
val_loss,0.0308380126953125,3431.0,66,random,16
val_loss,0.026836024597287178,3443.0,66,random,16
val_loss,0.037287093698978424,3455.0,66,random,16
val_loss,0.032062117010354996,3467.0,66,random,16
val_loss,0.02427641674876213,3479.0,66,random,16
val_loss,0.054800622165203094,3491.0,66,random,16
val_loss,0.033796265721321106,3503.0,66,random,16
val_loss,0.0275270938873291,3515.0,66,random,16
val_loss,0.024770276620984077,3527.0,66,random,16
val_loss,0.030259838327765465,3539.0,66,random,16
val_loss,0.029913397505879402,3551.0,66,random,16
val_loss,0.024050040170550346,3563.0,66,random,16
val_loss,0.02509337104856968,3575.0,66,random,16
val_loss,0.022580118849873543,3587.0,66,random,16
val_loss,0.029022326692938805,3599.0,66,random,16
val_loss,0.023160656914114952,3611.0,66,random,16
val_loss,0.026163747534155846,3623.0,66,random,16
val_loss,0.024154189974069595,3635.0,66,random,16
val_loss,0.02762589231133461,3647.0,66,random,16
val_loss,0.02771964855492115,3659.0,66,random,16
val_loss,0.023543961346149445,3671.0,66,random,16
val_loss,0.06995765119791031,3683.0,66,random,16
val_loss,0.052991073578596115,3695.0,66,random,16
val_loss,0.04253923520445824,3707.0,66,random,16
val_loss,0.03969944640994072,3719.0,66,random,16
val_loss,0.02850061096251011,3731.0,66,random,16
val_loss,0.025084031745791435,3743.0,66,random,16
val_loss,0.026219919323921204,3755.0,66,random,16
val_loss,0.037980545312166214,3767.0,66,random,16
val_loss,0.03851710632443428,3779.0,66,random,16
val_loss,0.023226525634527206,3791.0,66,random,16
val_loss,0.02538318559527397,3803.0,66,random,16
val_loss,0.035072434693574905,3815.0,66,random,16
val_loss,0.03786660358309746,3827.0,66,random,16
val_loss,0.052132464945316315,3839.0,66,random,16
val_loss,0.03612124174833298,3851.0,66,random,16
val_loss,0.029205020517110825,3863.0,66,random,16
val_loss,0.028896458446979523,3875.0,66,random,16
val_loss,0.027829686179757118,3887.0,66,random,16
val_loss,0.025467222556471825,3899.0,66,random,16
val_loss,0.02517634443938732,3911.0,66,random,16
val_loss,0.024640047922730446,3923.0,66,random,16
val_loss,0.03682418912649155,3935.0,66,random,16
val_loss,0.03221366927027702,3947.0,66,random,16
val_loss,0.03391514718532562,3959.0,66,random,16
val_loss,0.04705463722348213,3971.0,66,random,16
val_loss,0.04173803701996803,3983.0,66,random,16
val_loss,0.02966209501028061,3995.0,66,random,16
val_loss,0.028177743777632713,4007.0,66,random,16
val_loss,0.04321949928998947,4019.0,66,random,16
val_loss,0.05848206579685211,4031.0,66,random,16
val_loss,0.07367811352014542,4043.0,66,random,16
val_loss,0.03694167733192444,4055.0,66,random,16
val_loss,0.02534879557788372,4067.0,66,random,16
val_loss,0.031292449682950974,4079.0,66,random,16
val_loss,0.032960087060928345,4091.0,66,random,16
val_loss,0.048353761434555054,4103.0,66,random,16
val_loss,0.03752857819199562,4115.0,66,random,16
val_loss,0.029818765819072723,4127.0,66,random,16
val_loss,0.030592668801546097,4139.0,66,random,16
val_loss,0.024473115801811218,4151.0,66,random,16
val_loss,0.036405377089977264,4163.0,66,random,16
val_loss,0.02518635056912899,4175.0,66,random,16
val_loss,0.04800509288907051,4187.0,66,random,16
val_loss,0.05654763802886009,4199.0,66,random,16
val_loss,0.02271552011370659,4211.0,66,random,16
val_loss,0.02673225663602352,4223.0,66,random,16
val_loss,0.027714787051081657,4235.0,66,random,16
val_loss,0.03028430975973606,4247.0,66,random,16
val_loss,0.022265557199716568,4259.0,66,random,16
val_loss,0.02485649101436138,4271.0,66,random,16
val_loss,0.025892337784171104,4283.0,66,random,16
val_loss,0.026357172057032585,4295.0,66,random,16
val_loss,0.03349863365292549,4307.0,66,random,16
val_loss,0.025461696088314056,4319.0,66,random,16
val_loss,0.03881002962589264,4331.0,66,random,16
val_loss,0.026190662756562233,4343.0,66,random,16
val_loss,0.0369277223944664,4355.0,66,random,16
val_loss,0.02448442205786705,4367.0,66,random,16
val_loss,0.030774284154176712,4379.0,66,random,16
val_loss,0.030083199962973595,4391.0,66,random,16
val_loss,0.043991122394800186,4403.0,66,random,16
val_loss,0.032844025641679764,4415.0,66,random,16
val_loss,0.026193873956799507,4427.0,66,random,16
val_loss,0.02459094673395157,4439.0,66,random,16
val_loss,0.025138458237051964,4451.0,66,random,16
val_loss,0.02544756792485714,4463.0,66,random,16
val_loss,0.02283223532140255,4475.0,66,random,16
val_loss,0.027169568464159966,4487.0,66,random,16
val_loss,0.02760293520987034,4499.0,66,random,16
val_loss,0.026258816942572594,4511.0,66,random,16
val_loss,0.022356266155838966,4523.0,66,random,16
val_loss,0.027410032227635384,4535.0,66,random,16
val_loss,0.027045659720897675,4547.0,66,random,16
val_loss,0.02528965473175049,4559.0,66,random,16
val_loss,0.039159685373306274,4571.0,66,random,16
val_loss,0.03984980285167694,4583.0,66,random,16
val_loss,0.03481658175587654,4595.0,66,random,16
val_loss,0.023820102214813232,4607.0,66,random,16
val_loss,0.02483648993074894,4619.0,66,random,16
val_loss,0.02312367409467697,4631.0,66,random,16
val_loss,0.03662845492362976,4643.0,66,random,16
val_loss,0.026663510128855705,4655.0,66,random,16
val_loss,0.0277489572763443,4667.0,66,random,16
val_loss,0.026514684781432152,4679.0,66,random,16
val_loss,0.028675882145762444,4691.0,66,random,16
val_loss,0.026392513886094093,4703.0,66,random,16
val_loss,0.023328321054577827,4715.0,66,random,16
val_loss,0.027409149333834648,4727.0,66,random,16
val_loss,0.02537205070257187,4739.0,66,random,16
val_loss,0.02895457297563553,4751.0,66,random,16
val_loss,0.026514844968914986,4763.0,66,random,16
val_loss,0.02309040166437626,4775.0,66,random,16
val_loss,0.02843308262526989,4787.0,66,random,16
val_loss,0.026832925155758858,4799.0,66,random,16
val_loss,0.026987913995981216,4811.0,66,random,16
val_loss,0.025959020480513573,4823.0,66,random,16
val_loss,0.024392172694206238,4835.0,66,random,16
val_loss,0.022252805531024933,4847.0,66,random,16
val_loss,0.037558309733867645,4859.0,66,random,16
val_loss,0.0424024723470211,4871.0,66,random,16
val_loss,0.02818862907588482,4883.0,66,random,16
val_loss,0.026525504887104034,4895.0,66,random,16
val_loss,0.034891992807388306,4907.0,66,random,16
val_loss,0.02610151842236519,4919.0,66,random,16
val_loss,0.02606978267431259,4931.0,66,random,16
val_loss,0.029077984392642975,4943.0,66,random,16
val_loss,0.031205706298351288,4955.0,66,random,16
val_loss,0.03447075933218002,4967.0,66,random,16
val_loss,0.022935258224606514,4979.0,66,random,16
val_loss,0.032791439443826675,4991.0,66,random,16
val_loss,0.0245599914342165,5003.0,66,random,16
val_loss,0.024078773334622383,5015.0,66,random,16
val_loss,0.026616577059030533,5027.0,66,random,16
val_loss,0.03047630377113819,5039.0,66,random,16
val_loss,0.02699250727891922,5051.0,66,random,16
val_loss,0.02498495951294899,5063.0,66,random,16
val_loss,0.025150852277874947,5075.0,66,random,16
val_loss,0.02480916678905487,5087.0,66,random,16
val_loss,0.02552662044763565,5099.0,66,random,16
val_loss,0.027489563450217247,5111.0,66,random,16
val_loss,0.02185586467385292,5123.0,66,random,16
val_loss,0.029941920191049576,5135.0,66,random,16
val_loss,0.024316271767020226,5147.0,66,random,16
val_loss,0.024025248363614082,5159.0,66,random,16
val_loss,0.028385179117321968,5171.0,66,random,16
val_loss,0.022371534258127213,5183.0,66,random,16
val_loss,0.021526474505662918,5195.0,66,random,16
val_loss,0.023610247299075127,5207.0,66,random,16
val_loss,0.023298846557736397,5219.0,66,random,16
val_loss,0.024595456197857857,5231.0,66,random,16
val_loss,0.026156457141041756,5243.0,66,random,16
val_loss,0.029081812128424644,5255.0,66,random,16
val_loss,0.02415376342833042,5267.0,66,random,16
val_loss,0.029772736132144928,5279.0,66,random,16
val_loss,0.032331470400094986,5291.0,66,random,16
val_loss,0.037400029599666595,5303.0,66,random,16
val_loss,0.033764105290174484,5315.0,66,random,16
val_loss,0.05019334703683853,5327.0,66,random,16
val_loss,0.03322936221957207,5339.0,66,random,16
val_loss,0.034724488854408264,5351.0,66,random,16
val_loss,0.02469637058675289,5363.0,66,random,16
val_loss,0.028307264670729637,5375.0,66,random,16
val_loss,0.02883409895002842,5387.0,66,random,16
val_loss,0.027999375015497208,5399.0,66,random,16
val_loss,0.027954693883657455,5411.0,66,random,16
val_loss,0.02300059050321579,5423.0,66,random,16
val_loss,0.039077404886484146,5435.0,66,random,16
val_loss,0.03386349976062775,5447.0,66,random,16
val_loss,0.04268846660852432,5459.0,66,random,16
val_loss,0.026369621977210045,5471.0,66,random,16
val_loss,0.028178153559565544,5483.0,66,random,16
val_loss,0.02394002303481102,5495.0,66,random,16
val_loss,0.025265412405133247,5507.0,66,random,16
val_loss,0.02476326934993267,5519.0,66,random,16
val_loss,0.02353040687739849,5531.0,66,random,16
val_loss,0.022898629307746887,5543.0,66,random,16
val_loss,0.025786029174923897,5555.0,66,random,16
val_loss,0.02443687431514263,5567.0,66,random,16
val_loss,0.025015730410814285,5579.0,66,random,16
val_loss,0.02560964785516262,5591.0,66,random,16
val_loss,0.025295501574873924,5603.0,66,random,16
val_loss,0.023136960342526436,5615.0,66,random,16
val_loss,0.02545439824461937,5627.0,66,random,16
val_loss,0.025476155802607536,5639.0,66,random,16
val_loss,0.02239302359521389,5651.0,66,random,16
val_loss,0.023929046466946602,5663.0,66,random,16
val_loss,0.025186020880937576,5675.0,66,random,16
val_loss,0.031167272478342056,5687.0,66,random,16
val_loss,0.02187524363398552,5699.0,66,random,16
val_loss,0.029377849772572517,5711.0,66,random,16
val_loss,0.04722600802779198,5723.0,66,random,16
val_loss,0.024965517222881317,5735.0,66,random,16
val_loss,0.02303677424788475,5747.0,66,random,16
val_loss,0.02622905559837818,5759.0,66,random,16
val_loss,0.02505793608725071,5771.0,66,random,16
val_loss,0.02589575946331024,5783.0,66,random,16
val_loss,0.024171646684408188,5795.0,66,random,16
val_loss,0.02481718175113201,5807.0,66,random,16
val_loss,0.024174578487873077,5819.0,66,random,16
val_loss,0.02594739757478237,5831.0,66,random,16
val_loss,0.02218274585902691,5843.0,66,random,16
val_loss,0.028855429962277412,5855.0,66,random,16
val_loss,0.027123747393488884,5867.0,66,random,16
val_loss,0.031581174582242966,5879.0,66,random,16
val_loss,0.028865186497569084,5891.0,66,random,16
val_loss,0.0270573478192091,5903.0,66,random,16
val_loss,0.029413767158985138,5915.0,66,random,16
val_loss,0.03748231381177902,5927.0,66,random,16
val_loss,0.024360185489058495,5939.0,66,random,16
val_loss,0.02629140391945839,5951.0,66,random,16
val_loss,0.022799069061875343,5963.0,66,random,16
val_loss,0.02254914864897728,5975.0,66,random,16
val_loss,0.02669135481119156,5987.0,66,random,16
val_loss,0.034226369112730026,5999.0,66,random,16
val_loss_original_scale,40.750450134277344,11.0,66,random,16
val_loss_original_scale,39.73225021362305,23.0,66,random,16
val_loss_original_scale,38.37046432495117,35.0,66,random,16
val_loss_original_scale,36.005165100097656,47.0,66,random,16
val_loss_original_scale,20.295604705810547,59.0,66,random,16
val_loss_original_scale,16.17597198486328,71.0,66,random,16
val_loss_original_scale,21.760332107543945,83.0,66,random,16
val_loss_original_scale,15.260157585144043,95.0,66,random,16
val_loss_original_scale,17.19573211669922,107.0,66,random,16
val_loss_original_scale,16.426719665527344,119.0,66,random,16
val_loss_original_scale,20.743026733398438,131.0,66,random,16
val_loss_original_scale,16.277000427246094,143.0,66,random,16
val_loss_original_scale,14.458211898803711,155.0,66,random,16
val_loss_original_scale,14.710851669311523,167.0,66,random,16
val_loss_original_scale,11.998217582702637,179.0,66,random,16
val_loss_original_scale,16.06653594970703,191.0,66,random,16
val_loss_original_scale,13.5795316696167,203.0,66,random,16
val_loss_original_scale,11.700617790222168,215.0,66,random,16
val_loss_original_scale,9.175252914428711,227.0,66,random,16
val_loss_original_scale,11.075211524963379,239.0,66,random,16
val_loss_original_scale,9.244824409484863,251.0,66,random,16
val_loss_original_scale,8.320294380187988,263.0,66,random,16
val_loss_original_scale,8.44152545928955,275.0,66,random,16
val_loss_original_scale,8.770304679870605,287.0,66,random,16
val_loss_original_scale,14.067749977111816,299.0,66,random,16
val_loss_original_scale,9.593512535095215,311.0,66,random,16
val_loss_original_scale,6.651397705078125,323.0,66,random,16
val_loss_original_scale,5.0737175941467285,335.0,66,random,16
val_loss_original_scale,4.435053825378418,347.0,66,random,16
val_loss_original_scale,4.795812606811523,359.0,66,random,16
val_loss_original_scale,6.663045406341553,371.0,66,random,16
val_loss_original_scale,6.643377304077148,383.0,66,random,16
val_loss_original_scale,4.536526203155518,395.0,66,random,16
val_loss_original_scale,4.743987560272217,407.0,66,random,16
val_loss_original_scale,7.4826178550720215,419.0,66,random,16
val_loss_original_scale,6.869643688201904,431.0,66,random,16
val_loss_original_scale,4.310919761657715,443.0,66,random,16
val_loss_original_scale,3.6992411613464355,455.0,66,random,16
val_loss_original_scale,7.565596580505371,467.0,66,random,16
val_loss_original_scale,4.104231834411621,479.0,66,random,16
val_loss_original_scale,13.461075782775879,491.0,66,random,16
val_loss_original_scale,9.528950691223145,503.0,66,random,16
val_loss_original_scale,6.459707736968994,515.0,66,random,16
val_loss_original_scale,7.318440914154053,527.0,66,random,16
val_loss_original_scale,6.706500053405762,539.0,66,random,16
val_loss_original_scale,7.251486301422119,551.0,66,random,16
val_loss_original_scale,3.9586181640625,563.0,66,random,16
val_loss_original_scale,3.9758849143981934,575.0,66,random,16
val_loss_original_scale,3.604182720184326,587.0,66,random,16
val_loss_original_scale,3.7528371810913086,599.0,66,random,16
val_loss_original_scale,3.6835038661956787,611.0,66,random,16
val_loss_original_scale,3.718447208404541,623.0,66,random,16
val_loss_original_scale,4.532077789306641,635.0,66,random,16
val_loss_original_scale,5.685498237609863,647.0,66,random,16
val_loss_original_scale,3.911428213119507,659.0,66,random,16
val_loss_original_scale,6.157784461975098,671.0,66,random,16
val_loss_original_scale,3.9199273586273193,683.0,66,random,16
val_loss_original_scale,5.8191237449646,695.0,66,random,16
val_loss_original_scale,7.149526119232178,707.0,66,random,16
val_loss_original_scale,3.250328302383423,719.0,66,random,16
val_loss_original_scale,3.0106217861175537,731.0,66,random,16
val_loss_original_scale,5.676455974578857,743.0,66,random,16
val_loss_original_scale,8.1804838180542,755.0,66,random,16
val_loss_original_scale,6.1283135414123535,767.0,66,random,16
val_loss_original_scale,5.168766021728516,779.0,66,random,16
val_loss_original_scale,3.043759346008301,791.0,66,random,16
val_loss_original_scale,4.7615766525268555,803.0,66,random,16
val_loss_original_scale,3.1985621452331543,815.0,66,random,16
val_loss_original_scale,3.9762022495269775,827.0,66,random,16
val_loss_original_scale,3.51460599899292,839.0,66,random,16
val_loss_original_scale,4.0098042488098145,851.0,66,random,16
val_loss_original_scale,4.76652717590332,863.0,66,random,16
val_loss_original_scale,3.2656192779541016,875.0,66,random,16
val_loss_original_scale,3.8703017234802246,887.0,66,random,16
val_loss_original_scale,4.3654375076293945,899.0,66,random,16
val_loss_original_scale,3.4164280891418457,911.0,66,random,16
val_loss_original_scale,3.3026468753814697,923.0,66,random,16
val_loss_original_scale,3.333340644836426,935.0,66,random,16
val_loss_original_scale,6.4647932052612305,947.0,66,random,16
val_loss_original_scale,3.014150857925415,959.0,66,random,16
val_loss_original_scale,3.1630847454071045,971.0,66,random,16
val_loss_original_scale,3.9190690517425537,983.0,66,random,16
val_loss_original_scale,3.38247013092041,995.0,66,random,16
val_loss_original_scale,3.4689836502075195,1007.0,66,random,16
val_loss_original_scale,4.015596389770508,1019.0,66,random,16
val_loss_original_scale,2.98761248588562,1031.0,66,random,16
val_loss_original_scale,3.0413007736206055,1043.0,66,random,16
val_loss_original_scale,3.2614219188690186,1055.0,66,random,16
val_loss_original_scale,2.7289373874664307,1067.0,66,random,16
val_loss_original_scale,3.122292995452881,1079.0,66,random,16
val_loss_original_scale,3.4450294971466064,1091.0,66,random,16
val_loss_original_scale,2.713141918182373,1103.0,66,random,16
val_loss_original_scale,3.2626986503601074,1115.0,66,random,16
val_loss_original_scale,2.986011028289795,1127.0,66,random,16
val_loss_original_scale,2.8713901042938232,1139.0,66,random,16
val_loss_original_scale,5.73455810546875,1151.0,66,random,16
val_loss_original_scale,5.172730445861816,1163.0,66,random,16
val_loss_original_scale,3.2112696170806885,1175.0,66,random,16
val_loss_original_scale,3.2879433631896973,1187.0,66,random,16
val_loss_original_scale,7.858311653137207,1199.0,66,random,16
val_loss_original_scale,3.6833460330963135,1211.0,66,random,16
val_loss_original_scale,2.8119699954986572,1223.0,66,random,16
val_loss_original_scale,4.31505823135376,1235.0,66,random,16
val_loss_original_scale,5.335433483123779,1247.0,66,random,16
val_loss_original_scale,4.21963357925415,1259.0,66,random,16
val_loss_original_scale,4.337640285491943,1271.0,66,random,16
val_loss_original_scale,4.771283149719238,1283.0,66,random,16
val_loss_original_scale,3.517913818359375,1295.0,66,random,16
val_loss_original_scale,2.8598973751068115,1307.0,66,random,16
val_loss_original_scale,4.175185203552246,1319.0,66,random,16
val_loss_original_scale,3.5683205127716064,1331.0,66,random,16
val_loss_original_scale,2.724844455718994,1343.0,66,random,16
val_loss_original_scale,3.1269235610961914,1355.0,66,random,16
val_loss_original_scale,2.7789831161499023,1367.0,66,random,16
val_loss_original_scale,4.491403579711914,1379.0,66,random,16
val_loss_original_scale,3.3596925735473633,1391.0,66,random,16
val_loss_original_scale,2.9471945762634277,1403.0,66,random,16
val_loss_original_scale,3.3123600482940674,1415.0,66,random,16
val_loss_original_scale,3.2215607166290283,1427.0,66,random,16
val_loss_original_scale,2.8943068981170654,1439.0,66,random,16
val_loss_original_scale,4.021831035614014,1451.0,66,random,16
val_loss_original_scale,8.506129264831543,1463.0,66,random,16
val_loss_original_scale,5.383303165435791,1475.0,66,random,16
val_loss_original_scale,4.9048638343811035,1487.0,66,random,16
val_loss_original_scale,5.155383586883545,1499.0,66,random,16
val_loss_original_scale,3.3874599933624268,1511.0,66,random,16
val_loss_original_scale,4.448638916015625,1523.0,66,random,16
val_loss_original_scale,4.56848669052124,1535.0,66,random,16
val_loss_original_scale,3.058253049850464,1547.0,66,random,16
val_loss_original_scale,7.026921272277832,1559.0,66,random,16
val_loss_original_scale,4.1426239013671875,1571.0,66,random,16
val_loss_original_scale,4.232232570648193,1583.0,66,random,16
val_loss_original_scale,4.0486555099487305,1595.0,66,random,16
val_loss_original_scale,6.37981653213501,1607.0,66,random,16
val_loss_original_scale,7.506200313568115,1619.0,66,random,16
val_loss_original_scale,6.961497783660889,1631.0,66,random,16
val_loss_original_scale,5.0277605056762695,1643.0,66,random,16
val_loss_original_scale,3.940633535385132,1655.0,66,random,16
val_loss_original_scale,4.4172492027282715,1667.0,66,random,16
val_loss_original_scale,2.870388984680176,1679.0,66,random,16
val_loss_original_scale,2.927205801010132,1691.0,66,random,16
val_loss_original_scale,2.60353684425354,1703.0,66,random,16
val_loss_original_scale,2.7445387840270996,1715.0,66,random,16
val_loss_original_scale,2.9573354721069336,1727.0,66,random,16
val_loss_original_scale,3.2855517864227295,1739.0,66,random,16
val_loss_original_scale,5.884609699249268,1751.0,66,random,16
val_loss_original_scale,4.968893527984619,1763.0,66,random,16
val_loss_original_scale,4.290607929229736,1775.0,66,random,16
val_loss_original_scale,2.953881025314331,1787.0,66,random,16
val_loss_original_scale,3.5996553897857666,1799.0,66,random,16
val_loss_original_scale,5.348354339599609,1811.0,66,random,16
val_loss_original_scale,3.8168115615844727,1823.0,66,random,16
val_loss_original_scale,7.869587421417236,1835.0,66,random,16
val_loss_original_scale,8.647062301635742,1847.0,66,random,16
val_loss_original_scale,3.5862977504730225,1859.0,66,random,16
val_loss_original_scale,2.566356897354126,1871.0,66,random,16
val_loss_original_scale,2.7942607402801514,1883.0,66,random,16
val_loss_original_scale,2.844938039779663,1895.0,66,random,16
val_loss_original_scale,3.861541509628296,1907.0,66,random,16
val_loss_original_scale,4.771027088165283,1919.0,66,random,16
val_loss_original_scale,3.372802257537842,1931.0,66,random,16
val_loss_original_scale,2.504781723022461,1943.0,66,random,16
val_loss_original_scale,2.5688998699188232,1955.0,66,random,16
val_loss_original_scale,2.546022891998291,1967.0,66,random,16
val_loss_original_scale,3.875528573989868,1979.0,66,random,16
val_loss_original_scale,3.371389150619507,1991.0,66,random,16
val_loss_original_scale,2.8531382083892822,2003.0,66,random,16
val_loss_original_scale,2.880354642868042,2015.0,66,random,16
val_loss_original_scale,6.724976539611816,2027.0,66,random,16
val_loss_original_scale,8.089235305786133,2039.0,66,random,16
val_loss_original_scale,6.481170177459717,2051.0,66,random,16
val_loss_original_scale,2.669203281402588,2063.0,66,random,16
val_loss_original_scale,3.3500280380249023,2075.0,66,random,16
val_loss_original_scale,2.5091848373413086,2087.0,66,random,16
val_loss_original_scale,3.0226335525512695,2099.0,66,random,16
val_loss_original_scale,2.6557905673980713,2111.0,66,random,16
val_loss_original_scale,3.1130337715148926,2123.0,66,random,16
val_loss_original_scale,2.6666653156280518,2135.0,66,random,16
val_loss_original_scale,2.672212600708008,2147.0,66,random,16
val_loss_original_scale,3.0253145694732666,2159.0,66,random,16
val_loss_original_scale,2.6498491764068604,2171.0,66,random,16
val_loss_original_scale,2.475064277648926,2183.0,66,random,16
val_loss_original_scale,2.566096782684326,2195.0,66,random,16
val_loss_original_scale,3.8873989582061768,2207.0,66,random,16
val_loss_original_scale,3.199647903442383,2219.0,66,random,16
val_loss_original_scale,3.0677685737609863,2231.0,66,random,16
val_loss_original_scale,3.1489150524139404,2243.0,66,random,16
val_loss_original_scale,5.980702877044678,2255.0,66,random,16
val_loss_original_scale,5.950290203094482,2267.0,66,random,16
val_loss_original_scale,3.3169515132904053,2279.0,66,random,16
val_loss_original_scale,4.31467866897583,2291.0,66,random,16
val_loss_original_scale,2.3904576301574707,2303.0,66,random,16
val_loss_original_scale,2.9450278282165527,2315.0,66,random,16
val_loss_original_scale,2.760498285293579,2327.0,66,random,16
val_loss_original_scale,2.6807663440704346,2339.0,66,random,16
val_loss_original_scale,3.302164077758789,2351.0,66,random,16
val_loss_original_scale,4.724558353424072,2363.0,66,random,16
val_loss_original_scale,2.559678077697754,2375.0,66,random,16
val_loss_original_scale,4.243091106414795,2387.0,66,random,16
val_loss_original_scale,3.323807716369629,2399.0,66,random,16
val_loss_original_scale,2.765902519226074,2411.0,66,random,16
val_loss_original_scale,3.2329165935516357,2423.0,66,random,16
val_loss_original_scale,2.981097936630249,2435.0,66,random,16
val_loss_original_scale,3.4053187370300293,2447.0,66,random,16
val_loss_original_scale,2.378169298171997,2459.0,66,random,16
val_loss_original_scale,2.4401259422302246,2471.0,66,random,16
val_loss_original_scale,2.6176257133483887,2483.0,66,random,16
val_loss_original_scale,2.4883406162261963,2495.0,66,random,16
val_loss_original_scale,3.5089430809020996,2507.0,66,random,16
val_loss_original_scale,2.4107840061187744,2519.0,66,random,16
val_loss_original_scale,3.5396134853363037,2531.0,66,random,16
val_loss_original_scale,2.6331000328063965,2543.0,66,random,16
val_loss_original_scale,2.6142771244049072,2555.0,66,random,16
val_loss_original_scale,2.5524556636810303,2567.0,66,random,16
val_loss_original_scale,2.36013126373291,2579.0,66,random,16
val_loss_original_scale,2.4601047039031982,2591.0,66,random,16
val_loss_original_scale,3.144292116165161,2603.0,66,random,16
val_loss_original_scale,3.670144557952881,2615.0,66,random,16
val_loss_original_scale,6.153417110443115,2627.0,66,random,16
val_loss_original_scale,2.576474905014038,2639.0,66,random,16
val_loss_original_scale,2.3914968967437744,2651.0,66,random,16
val_loss_original_scale,2.522531747817993,2663.0,66,random,16
val_loss_original_scale,2.9745168685913086,2675.0,66,random,16
val_loss_original_scale,2.8544530868530273,2687.0,66,random,16
val_loss_original_scale,3.5077757835388184,2699.0,66,random,16
val_loss_original_scale,5.634549617767334,2711.0,66,random,16
val_loss_original_scale,2.5725600719451904,2723.0,66,random,16
val_loss_original_scale,2.255859851837158,2735.0,66,random,16
val_loss_original_scale,2.3803787231445312,2747.0,66,random,16
val_loss_original_scale,2.5105130672454834,2759.0,66,random,16
val_loss_original_scale,5.101480484008789,2771.0,66,random,16
val_loss_original_scale,3.0393686294555664,2783.0,66,random,16
val_loss_original_scale,2.599942445755005,2795.0,66,random,16
val_loss_original_scale,2.449887275695801,2807.0,66,random,16
val_loss_original_scale,2.897312879562378,2819.0,66,random,16
val_loss_original_scale,2.78757381439209,2831.0,66,random,16
val_loss_original_scale,2.9372730255126953,2843.0,66,random,16
val_loss_original_scale,2.4969098567962646,2855.0,66,random,16
val_loss_original_scale,2.8724894523620605,2867.0,66,random,16
val_loss_original_scale,4.140876293182373,2879.0,66,random,16
val_loss_original_scale,2.9496092796325684,2891.0,66,random,16
val_loss_original_scale,4.644278049468994,2903.0,66,random,16
val_loss_original_scale,2.728642702102661,2915.0,66,random,16
val_loss_original_scale,2.477501630783081,2927.0,66,random,16
val_loss_original_scale,2.309518814086914,2939.0,66,random,16
val_loss_original_scale,3.7350897789001465,2951.0,66,random,16
val_loss_original_scale,2.4473581314086914,2963.0,66,random,16
val_loss_original_scale,4.118168830871582,2975.0,66,random,16
val_loss_original_scale,2.4486887454986572,2987.0,66,random,16
val_loss_original_scale,2.438809871673584,2999.0,66,random,16
val_loss_original_scale,2.690325975418091,3011.0,66,random,16
val_loss_original_scale,3.408935785293579,3023.0,66,random,16
val_loss_original_scale,3.1930153369903564,3035.0,66,random,16
val_loss_original_scale,2.453190326690674,3047.0,66,random,16
val_loss_original_scale,2.184983491897583,3059.0,66,random,16
val_loss_original_scale,2.3803303241729736,3071.0,66,random,16
val_loss_original_scale,4.177700519561768,3083.0,66,random,16
val_loss_original_scale,2.6386706829071045,3095.0,66,random,16
val_loss_original_scale,2.2958340644836426,3107.0,66,random,16
val_loss_original_scale,2.415008544921875,3119.0,66,random,16
